id,text,label
cred_p218,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p219,说法：听说用盐水洗鼻子能预防感冒（证据不足，仅供参考）,待验证经验
cred_p220,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p221,儿童咳嗽若伴喘憋、呼吸急促或持续时间较长，应就医评估；2岁以下不建议自行使用复方镇咳感冒药,科学经验
cred_p222,添加辅食建议一次只加一种新食物并观察2-3天，出现明显皮疹、喘鸣或呕吐等过敏表现应停止并就医,科学经验
cred_p223,2岁以下不建议长时间屏幕暴露，优先亲子阅读与游戏促进语言和社交发展,科学经验
cred_p224,添加辅食建议一次只加一种新食物并观察2-3天，出现明显皮疹、喘鸣或呕吐等过敏表现应停止并就医,科学经验
cred_p225,说法：听说贴生姜片在脚心能止咳（证据不足，仅供参考）,待验证经验
cred_p226,说法：老人说给宝宝戴银手镯能辟邪保平安（证据不足，仅供参考）,待验证经验
cred_p227,误区：宝宝发烧可以用酒精擦身体（危险，不推荐）,风险经验
cred_p228,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p229,说法：听说用盐水洗鼻子能预防感冒（证据不足，仅供参考）,待验证经验
cred_p230,添加辅食建议一次只加一种新食物并观察2-3天，出现明显皮疹、喘鸣或呕吐等过敏表现应停止并就医,科学经验
cred_p231,烫伤后应立即用流动凉水持续冲洗15-20分钟并及时评估是否需要就医,科学经验
cred_p232,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p233,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p234,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p235,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p236,说法：听说用醋熏能给房间消毒（证据不足，仅供参考）,待验证经验
cred_p237,误区：给宝宝绑腿可以让腿更直（危险，不推荐）,风险经验
cred_p238,2岁以下不建议长时间屏幕暴露，优先亲子阅读与游戏促进语言和社交发展,科学经验
cred_p239,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p240,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p241,烫伤后应立即用流动凉水持续冲洗15-20分钟并及时评估是否需要就医,科学经验
cred_p242,误区：给宝宝用成人的感冒药减量吃就可以（危险，不推荐）,风险经验
cred_p243,按免疫规划及时接种疫苗可显著降低多种传染病风险；接种后持续高热或过敏反应需就医,科学经验
cred_p244,按免疫规划及时接种疫苗可显著降低多种传染病风险；接种后持续高热或过敏反应需就医,科学经验
cred_p245,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p246,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p247,2岁以下不建议长时间屏幕暴露，优先亲子阅读与游戏促进语言和社交发展,科学经验
cred_p248,误区：给宝宝用成人的感冒药减量吃就可以（危险，不推荐）,风险经验
cred_p249,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p250,婴儿睡眠建议仰卧、硬床垫，床内不放枕头被褥和毛绒玩具，可降低窒息与婴儿猝死风险,科学经验
cred_p251,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p252,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p253,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p254,按免疫规划及时接种疫苗可显著降低多种传染病风险；接种后持续高热或过敏反应需就医,科学经验
cred_p255,说法：老人说宝宝不能见生人，会吓着（证据不足，仅供参考）,待验证经验
cred_p256,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p257,说法：老人说给宝宝戴银手镯能辟邪保平安（证据不足，仅供参考）,待验证经验
cred_p258,说法：听说用花椒水泡脚能治感冒（证据不足，仅供参考）,待验证经验
cred_p259,误区：宝宝发烧要捂汗，出汗就退烧了（危险，不推荐）,风险经验
cred_p260,儿童咳嗽若伴喘憋、呼吸急促或持续时间较长，应就医评估；2岁以下不建议自行使用复方镇咳感冒药,科学经验
cred_p261,误区：宝宝发烧要捂汗，出汗就退烧了（危险，不推荐）,风险经验
cred_p262,烫伤后应立即用流动凉水持续冲洗15-20分钟并及时评估是否需要就医,科学经验
cred_p263,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p264,误区：一岁以下宝宝咳嗽可以喂蜂蜜止咳（危险，不推荐）,风险经验
cred_p265,说法：听说用醋熏能给房间消毒（证据不足，仅供参考）,待验证经验
cred_p266,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p267,烫伤后应立即用流动凉水持续冲洗15-20分钟并及时评估是否需要就医,科学经验
cred_p268,烫伤后应立即用流动凉水持续冲洗15-20分钟并及时评估是否需要就医,科学经验
cred_p269,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p270,说法：听说用盐水洗鼻子能预防感冒（证据不足，仅供参考）,待验证经验
cred_p271,烫伤后应立即用流动凉水持续冲洗15-20分钟并及时评估是否需要就医,科学经验
cred_p272,添加辅食建议一次只加一种新食物并观察2-3天，出现明显皮疹、喘鸣或呕吐等过敏表现应停止并就医,科学经验
cred_p273,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p274,2岁以下不建议长时间屏幕暴露，优先亲子阅读与游戏促进语言和社交发展,科学经验
cred_p275,说法：老人说给宝宝戴银手镯能辟邪保平安（证据不足，仅供参考）,待验证经验
cred_p276,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p277,按免疫规划及时接种疫苗可显著降低多种传染病风险；接种后持续高热或过敏反应需就医,科学经验
cred_p278,按免疫规划及时接种疫苗可显著降低多种传染病风险；接种后持续高热或过敏反应需就医,科学经验
cred_p279,说法：老人说给宝宝戴银手镯能辟邪保平安（证据不足，仅供参考）,待验证经验
cred_p280,误区：宝宝感冒了用抗生素好得快（危险，不推荐）,风险经验
cred_p281,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p282,婴儿睡眠建议仰卧、硬床垫，床内不放枕头被褥和毛绒玩具，可降低窒息与婴儿猝死风险,科学经验
cred_p283,2岁以下不建议长时间屏幕暴露，优先亲子阅读与游戏促进语言和社交发展,科学经验
cred_p284,误区：宝宝感冒了用抗生素好得快（危险，不推荐）,风险经验
cred_p285,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p286,说法：老人说宝宝不能见生人，会吓着（证据不足，仅供参考）,待验证经验
cred_p287,误区：给宝宝绑腿可以让腿更直（危险，不推荐）,风险经验
cred_p288,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p289,婴儿睡眠建议仰卧、硬床垫，床内不放枕头被褥和毛绒玩具，可降低窒息与婴儿猝死风险,科学经验
cred_p290,添加辅食建议一次只加一种新食物并观察2-3天，出现明显皮疹、喘鸣或呕吐等过敏表现应停止并就医,科学经验
cred_p291,添加辅食建议一次只加一种新食物并观察2-3天，出现明显皮疹、喘鸣或呕吐等过敏表现应停止并就医,科学经验
cred_p292,婴儿睡眠建议仰卧、硬床垫，床内不放枕头被褥和毛绒玩具，可降低窒息与婴儿猝死风险,科学经验
cred_p293,说法：听说姜汤能发汗退烧（证据不足，仅供参考）,待验证经验
cred_p294,说法：听说姜汤能发汗退烧（证据不足，仅供参考）,待验证经验
cred_p295,说法：听说用白醋泡脚能去湿气（证据不足，仅供参考）,待验证经验
cred_p296,婴儿睡眠建议仰卧、硬床垫，床内不放枕头被褥和毛绒玩具，可降低窒息与婴儿猝死风险,科学经验
cred_p297,误区：给宝宝用成人的感冒药减量吃就可以（危险，不推荐）,风险经验
cred_p298,误区：宝宝发烧要捂汗，出汗就退烧了（危险，不推荐）,风险经验
cred_p299,婴儿睡眠建议仰卧、硬床垫，床内不放枕头被褥和毛绒玩具，可降低窒息与婴儿猝死风险,科学经验
cred_p300,误区：宝宝烫伤后涂牙膏或酱油更快好（危险，不推荐）,风险经验
cred_p301,按免疫规划及时接种疫苗可显著降低多种传染病风险；接种后持续高热或过敏反应需就医,科学经验
cred_p302,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p303,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p304,说法：老人说宝宝不能见生人，会吓着（证据不足，仅供参考）,待验证经验
cred_p305,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p306,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p307,2岁以下不建议长时间屏幕暴露，优先亲子阅读与游戏促进语言和社交发展,科学经验
cred_p308,说法：听说用金银花煮水洗澡能治湿疹（证据不足，仅供参考）,待验证经验
cred_p309,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p310,2岁以下不建议长时间屏幕暴露，优先亲子阅读与游戏促进语言和社交发展,科学经验
cred_p311,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p312,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p313,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p314,烫伤后应立即用流动凉水持续冲洗15-20分钟并及时评估是否需要就医,科学经验
cred_p315,添加辅食建议一次只加一种新食物并观察2-3天，出现明显皮疹、喘鸣或呕吐等过敏表现应停止并就医,科学经验
cred_p316,按免疫规划及时接种疫苗可显著降低多种传染病风险；接种后持续高热或过敏反应需就医,科学经验
cred_p317,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p318,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p319,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p320,说法：老人说给宝宝戴银手镯能辟邪保平安（证据不足，仅供参考）,待验证经验
cred_p321,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p322,婴儿睡眠建议仰卧、硬床垫，床内不放枕头被褥和毛绒玩具，可降低窒息与婴儿猝死风险,科学经验
cred_p323,按免疫规划及时接种疫苗可显著降低多种传染病风险；接种后持续高热或过敏反应需就医,科学经验
cred_p324,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p325,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p326,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p327,按免疫规划及时接种疫苗可显著降低多种传染病风险；接种后持续高热或过敏反应需就医,科学经验
cred_p328,2岁以下不建议长时间屏幕暴露，优先亲子阅读与游戏促进语言和社交发展,科学经验
cred_p329,儿童咳嗽若伴喘憋、呼吸急促或持续时间较长，应就医评估；2岁以下不建议自行使用复方镇咳感冒药,科学经验
cred_p330,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p331,婴儿睡眠建议仰卧、硬床垫，床内不放枕头被褥和毛绒玩具，可降低窒息与婴儿猝死风险,科学经验
cred_p332,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p333,烫伤后应立即用流动凉水持续冲洗15-20分钟并及时评估是否需要就医,科学经验
cred_p334,2岁以下不建议长时间屏幕暴露，优先亲子阅读与游戏促进语言和社交发展,科学经验
cred_p335,说法：听说用花椒水泡脚能治感冒（证据不足，仅供参考）,待验证经验
cred_p336,烫伤后应立即用流动凉水持续冲洗15-20分钟并及时评估是否需要就医,科学经验
cred_p337,儿童咳嗽若伴喘憋、呼吸急促或持续时间较长，应就医评估；2岁以下不建议自行使用复方镇咳感冒药,科学经验
cred_p338,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p339,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p340,按免疫规划及时接种疫苗可显著降低多种传染病风险；接种后持续高热或过敏反应需就医,科学经验
cred_p341,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p342,儿童咳嗽若伴喘憋、呼吸急促或持续时间较长，应就医评估；2岁以下不建议自行使用复方镇咳感冒药,科学经验
cred_p343,儿童咳嗽若伴喘憋、呼吸急促或持续时间较长，应就医评估；2岁以下不建议自行使用复方镇咳感冒药,科学经验
cred_p344,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p345,儿童咳嗽若伴喘憋、呼吸急促或持续时间较长，应就医评估；2岁以下不建议自行使用复方镇咳感冒药,科学经验
cred_p346,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p347,儿童咳嗽若伴喘憋、呼吸急促或持续时间较长，应就医评估；2岁以下不建议自行使用复方镇咳感冒药,科学经验
cred_p348,说法：听说用白醋泡脚能去湿气（证据不足，仅供参考）,待验证经验
cred_p349,2岁以下不建议长时间屏幕暴露，优先亲子阅读与游戏促进语言和社交发展,科学经验
cred_p350,误区：宝宝烫伤后涂牙膏或酱油更快好（危险，不推荐）,风险经验
cred_p351,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p352,添加辅食建议一次只加一种新食物并观察2-3天，出现明显皮疹、喘鸣或呕吐等过敏表现应停止并就医,科学经验
cred_p353,2岁以下不建议长时间屏幕暴露，优先亲子阅读与游戏促进语言和社交发展,科学经验
cred_p354,说法：老人说喝点山楂水能开胃（证据不足，仅供参考）,待验证经验
cred_p355,说法：听说用醋熏能给房间消毒（证据不足，仅供参考）,待验证经验
cred_p356,2岁以下不建议长时间屏幕暴露，优先亲子阅读与游戏促进语言和社交发展,科学经验
cred_p357,婴儿睡眠建议仰卧、硬床垫，床内不放枕头被褥和毛绒玩具，可降低窒息与婴儿猝死风险,科学经验
cred_p358,儿童咳嗽若伴喘憋、呼吸急促或持续时间较长，应就医评估；2岁以下不建议自行使用复方镇咳感冒药,科学经验
cred_p359,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p360,误区：给宝宝用成人的感冒药减量吃就可以（危险，不推荐）,风险经验
cred_p361,说法：听说姜汤能发汗退烧（证据不足，仅供参考）,待验证经验
cred_p362,婴儿睡眠建议仰卧、硬床垫，床内不放枕头被褥和毛绒玩具，可降低窒息与婴儿猝死风险,科学经验
cred_p363,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p364,婴儿睡眠建议仰卧、硬床垫，床内不放枕头被褥和毛绒玩具，可降低窒息与婴儿猝死风险,科学经验
cred_p365,误区：宝宝烫伤后涂牙膏或酱油更快好（危险，不推荐）,风险经验
cred_p366,烫伤后应立即用流动凉水持续冲洗15-20分钟并及时评估是否需要就医,科学经验
cred_p367,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p368,按免疫规划及时接种疫苗可显著降低多种传染病风险；接种后持续高热或过敏反应需就医,科学经验
cred_p369,儿童咳嗽若伴喘憋、呼吸急促或持续时间较长，应就医评估；2岁以下不建议自行使用复方镇咳感冒药,科学经验
cred_p370,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p371,说法：老人说给宝宝戴银手镯能辟邪保平安（证据不足，仅供参考）,待验证经验
cred_p372,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p373,儿童咳嗽若伴喘憋、呼吸急促或持续时间较长，应就医评估；2岁以下不建议自行使用复方镇咳感冒药,科学经验
cred_p374,添加辅食建议一次只加一种新食物并观察2-3天，出现明显皮疹、喘鸣或呕吐等过敏表现应停止并就医,科学经验
cred_p375,说法：老人说宝宝不能见生人，会吓着（证据不足，仅供参考）,待验证经验
cred_p376,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p377,按免疫规划及时接种疫苗可显著降低多种传染病风险；接种后持续高热或过敏反应需就医,科学经验
cred_p378,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p379,婴儿睡眠建议仰卧、硬床垫，床内不放枕头被褥和毛绒玩具，可降低窒息与婴儿猝死风险,科学经验
cred_p380,2岁以下不建议长时间屏幕暴露，优先亲子阅读与游戏促进语言和社交发展,科学经验
cred_p381,说法：老人说给宝宝戴银手镯能辟邪保平安（证据不足，仅供参考）,待验证经验
cred_p382,儿童咳嗽若伴喘憋、呼吸急促或持续时间较长，应就医评估；2岁以下不建议自行使用复方镇咳感冒药,科学经验
cred_p383,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p384,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p385,按免疫规划及时接种疫苗可显著降低多种传染病风险；接种后持续高热或过敏反应需就医,科学经验
cred_p386,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p387,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p388,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p389,婴儿睡眠建议仰卧、硬床垫，床内不放枕头被褥和毛绒玩具，可降低窒息与婴儿猝死风险,科学经验
cred_p390,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p391,婴儿睡眠建议仰卧、硬床垫，床内不放枕头被褥和毛绒玩具，可降低窒息与婴儿猝死风险,科学经验
cred_p392,误区：宝宝腹泻要马上止泻，吃止泻药就行（危险，不推荐）,风险经验
cred_p393,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p394,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p395,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p396,误区：一岁以下宝宝咳嗽可以喂蜂蜜止咳（危险，不推荐）,风险经验
cred_p397,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p398,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p399,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p400,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p401,添加辅食建议一次只加一种新食物并观察2-3天，出现明显皮疹、喘鸣或呕吐等过敏表现应停止并就医,科学经验
cred_p402,婴幼儿发热时应使用体温计测量并关注精神状态与补液，不建议酒精擦浴；出现抽搐、呼吸困难等应及时就医,科学经验
cred_p403,婴幼儿乘车必须使用符合身高体重的安全座椅，抱着乘车无法在碰撞中保护孩子,科学经验
cred_p404,1岁以内不建议食用蜂蜜，以避免婴儿肉毒中毒风险,科学经验
cred_p405,按免疫规划及时接种疫苗可显著降低多种传染病风险；接种后持续高热或过敏反应需就医,科学经验
cred_p406,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p407,儿童咳嗽若伴喘憋、呼吸急促或持续时间较长，应就医评估；2岁以下不建议自行使用复方镇咳感冒药,科学经验
cred_p408,儿童咳嗽若伴喘憋、呼吸急促或持续时间较长，应就医评估；2岁以下不建议自行使用复方镇咳感冒药,科学经验
cred_p409,宝宝腹泻时重点是预防脱水，可按说明使用口服补液盐（ORS），出现少尿、嗜睡或血便应就医,科学经验
cred_p410,误区：用学步车能让宝宝早点学会走路（危险，不推荐）,风险经验
cred_p411,说法：听说用醋熏能给房间消毒（证据不足，仅供参考）,待验证经验
