id,text,intent_type,urgency,help_type,user_role,expected_match
need_253,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_254,10个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_255,10个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_256,5岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_257,新生儿的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_258,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_259,8个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_260,4个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_261,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_262,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_263,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_264,8个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_265,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_266,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_267,新生儿的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_268,8个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_269,10个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_270,8个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_271,4个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_272,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_273,新生儿的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_274,10个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_275,2个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_276,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_277,4个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_278,2个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_279,1岁的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_280,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_281,2岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_282,2岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_283,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_284,5岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_285,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_286,新生儿的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_287,5岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_288,2个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_289,5岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_290,2岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_291,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_292,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_293,10个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_294,8个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_295,3岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_296,10个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_297,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_298,10个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_299,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_300,8个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_301,1岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_302,4个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_303,新生儿的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_304,5岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_305,2个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_306,2岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_307,新生儿的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_308,10个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_309,6个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_310,5岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_311,2岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_312,6个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_313,6个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_314,新生儿的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_315,3岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_316,8个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_317,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_318,新生儿的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_319,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_320,3岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_321,5岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_322,3岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_323,2个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_324,10个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_325,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_326,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_327,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_328,8个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_329,6个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_330,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_331,10个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_332,6个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_333,4个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_334,新生儿的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_335,6个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_336,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_337,新生儿的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_338,4个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_339,6个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_340,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_341,6个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_342,6个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_343,4个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_344,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_345,2岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_346,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_347,3岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_348,2个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_349,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_350,6个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_351,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_352,10个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_353,8个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_354,2个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_355,4个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_356,4个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_357,2个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_358,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_359,5岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_360,1岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_361,8个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_362,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_363,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_364,3岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_365,10个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_366,2岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_367,4个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_368,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_369,10个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_370,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_371,4个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_372,4个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_373,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_374,2个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_375,5岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_376,3岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_377,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_378,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_379,1岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_380,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_381,10个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_382,2岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_383,新生儿的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_384,8个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_385,新生儿的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_386,8个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_387,新生儿的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_388,1岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_389,2岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_390,8个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_391,10个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_392,10个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_393,5岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_394,4个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_395,新生儿的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_396,1岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_397,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_398,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_399,8个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_400,8个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_401,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_402,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_403,10个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_404,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_405,新生儿的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_406,10个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_407,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_408,新生儿的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_409,2岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_410,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_411,8个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_412,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_413,新生儿的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_414,2岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_415,3岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_416,6个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_417,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_418,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_419,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_420,8个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_421,3岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_422,3岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_423,10个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_424,新生儿的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_425,2岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_426,2岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_427,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_428,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_429,8个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_430,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_431,5岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_432,8个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_433,3岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_434,2个月的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_435,6个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_436,新生儿的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_437,新生儿的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_438,4个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_439,6个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_440,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_441,5岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_442,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_443,8个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_444,新生儿的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_445,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_446,3岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_447,3岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_448,2岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_449,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_450,8个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_451,新生儿的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_452,2岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_453,2个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_454,5岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_455,5岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_456,1岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_457,10个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_458,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_459,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_460,8个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_461,4个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_462,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_463,2个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_464,2岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_465,2岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_466,2岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_467,10个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_468,5岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_469,3岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_470,2个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_471,6个月的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_472,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_473,4个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_474,2岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_475,2个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_476,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_477,新生儿的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_478,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_479,新生儿的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_480,新生儿的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_481,3岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_482,2个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_483,2个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_484,2岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_485,2岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_486,2岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_487,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_488,2个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_489,8个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_490,新生儿的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_491,1岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_492,4个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_493,1岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_494,2个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_495,2岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_496,8个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_497,新生儿的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_498,2个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_499,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_500,3岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
